id,Status_pred,Prob
51853,0,0.3171
51854,1,0.8388
51855,0,0.1099
51856,1,0.554
51857,0,0.1694
51858,0,0.3302
51859,1,0.8694
51860,1,0.6747
51861,0,0.3619
51862,0,0.0273
51863,0,0.1948
51864,0,0.0137
51865,0,0.1128
51866,1,0.67
51867,0,0.1831
51868,1,0.5014
51869,1,0.8793
51870,0,0.2648
51871,0,0.3452
51872,0,0.4435
51873,1,0.7216
51874,0,0.0505
51875,0,0.002
51876,0,0.0023
51877,0,0.1877
51878,0,0.0077
51879,1,0.8454
51880,0,0.0407
51881,0,0.0585
51882,1,0.5062
51883,0,0.0457
51884,0,0.4995
51885,0,0.3587
51886,1,0.6014
51887,1,0.8218
51888,1,0.7393
51889,0,0.26
51890,0,0.1501
51891,1,0.7616
51892,0,0.0188
51893,0,0.0212
51894,0,0.0834
51895,0,0.5
51896,1,0.6495
51897,1,0.8151
51898,1,0.8543
51899,0,0.055
51900,0,0.4487
51901,0,0.3146
51902,0,0.0902
51903,0,0.0988
51904,0,0.2977
51905,1,0.6417
51906,0,0.0167
51907,1,0.6821
51908,1,0.5873
51909,1,0.8411
51910,1,0.8514
51911,1,0.6058
51912,0,0.1579
51913,0,0.0154
51914,0,0.3488
51915,0,0.1902
51916,1,0.7603
51917,0,0.3561
51918,1,0.5534
51919,1,0.5311
51920,0,0.145
51921,0,0.0821
51922,0,0.067
51923,0,0.1089
51924,0,0.3802
51925,0,0.0854
51926,0,0.4074
51927,1,0.7991
51928,0,0.001
51929,0,0.4753
51930,0,0.4532
51931,0,0.3624
51932,1,0.7152
51933,0,0.2384
51934,0,0.4274
51935,0,0.0949
51936,0,0.1927
51937,0,0.4074
51938,0,0.172
51939,0,0.2235
51940,0,0.4889
51941,0,0.4614
51942,1,0.8018
51943,0,0.2527
51944,0,0.4062
51945,1,0.5543
51946,0,0.1736
51947,0,0.0314
51948,1,0.7377
51949,0,0.2078
51950,1,0.8754
51951,1,0.9483
51952,0,0.372
51953,1,0.5018
51954,0,0.0146
51955,0,0.0017
51956,0,0.2451
51957,1,0.5422
51958,0,0.0195
51959,0,0.0981
51960,0,0.0148
51961,0,0.119
51962,0,0.1999
51963,0,0.3978
51964,0,0.0964
51965,0,0.0731
51966,0,0.2324
51967,1,0.8951
51968,0,0.3627
51969,0,0.1384
51970,0,0.3916
51971,1,0.733
51972,0,0.1482
51973,1,0.6078
51974,1,0.7386
51975,0,0.1015
51976,0,0.0144
51977,1,0.8399
51978,1,0.8755
51979,0,0.101
51980,0,0.0265
51981,1,0.816
51982,1,0.8788
51983,0,0.0404
51984,1,0.5061
51985,1,0.876
51986,0,0.0516
51987,0,0.0299
51988,0,0.0512
51989,0,0.123
51990,0,0.0559
51991,1,0.5015
51992,1,0.7723
51993,1,0.7765
51994,0,0.1742
51995,1,0.698
51996,1,0.5014
51997,0,0.0236
51998,1,0.5578
51999,1,0.8217
52000,0,0.2834
52001,1,0.8667
52002,0,0.3706
52003,0,0.3173
52004,0,0.4069
52005,0,0.1028
52006,0,0.1749
52007,0,0.0584
52008,0,0.0432
52009,1,0.9184
52010,0,0.0034
52011,1,0.8847
52012,0,0.0599
52013,1,0.808
52014,0,0.0341
52015,1,0.5618
52016,0,0.1142
52017,1,0.6066
52018,0,0.167
52019,0,0.1901
52020,0,0.3397
52021,0,0.334
52022,0,0.1057
52023,0,0.1135
52024,1,0.7201
52025,0,0.0016
52026,0,0.2991
52027,0,0.1554
52028,1,0.7504
52029,1,0.6124
52030,0,0.4458
52031,0,0.1417
52032,1,0.8362
52033,0,0.027
52034,1,0.5232
52035,0,0.0534
52036,1,0.8905
52037,0,0.2344
52038,0,0.0016
52039,1,0.9365
52040,0,0.1597
52041,0,0.0714
52042,0,0.3502
52043,1,0.8102
52044,1,0.5878
52045,1,0.5348
52046,0,0.2237
52047,0,0.0543
52048,0,0.4841
52049,0,0.0958
52050,0,0.2111
52051,0,0.0498
52052,1,0.6711
52053,0,0.0069
52054,0,0.0203
52055,0,0.1848
52056,0,0.1418
52057,0,0.4092
52058,0,0.2609
52059,0,0.0012
52060,0,0.1913
52061,0,0.0789
52062,1,0.5565
52063,1,0.9354
52064,0,0.3303
52065,0,0.0854
52066,1,0.792
52067,1,0.5022
52068,1,0.7877
52069,1,0.8558
52070,0,0.1297
52071,0,0.0276
52072,0,0.2517
52073,1,0.7636
52074,0,0.1062
52075,1,0.7221
52076,1,0.7873
52077,1,0.9474
52078,0,0.3151
52079,0,0.0837
52080,0,0.2717
52081,1,0.5895
52082,0,0.1837
52083,0,0.046
52084,0,0.4852
52085,0,0.1318
52086,0,0.1018
52087,1,0.6374
52088,0,0.0103
52089,0,0.3802
52090,0,0.0661
52091,0,0.1218
52092,0,0.1819
52093,0,0.1539
52094,0,0.0494
52095,1,0.6747
52096,0,0.1447
52097,0,0.0006
52098,1,0.6864
52099,0,0.3919
52100,0,0.2218
52101,0,0.0684
52102,0,0.2401
52103,1,0.8439
52104,0,0.2244
52105,1,0.868
52106,0,0.0155
52107,0,0.3591
52108,0,0.2444
52109,1,0.9235
52110,0,0.0878
52111,0,0.4564
52112,0,0.4221
52113,0,0.0471
52114,0,0.1655
52115,0,0.0818
52116,0,0.3453
52117,1,0.7986
52118,0,0.0345
52119,0,0.1906
52120,1,0.5807
52121,0,0.0305
52122,0,0.4952
52123,0,0.1503
52124,0,0.1075
52125,0,0.0626
52126,1,0.7165
52127,0,0.3808
52128,1,0.8334
52129,0,0.0529
52130,0,0.4417
52131,0,0.2092
52132,1,0.9418
52133,1,0.6874
52134,1,0.7459
52135,1,0.6508
52136,0,0.0081
52137,0,0.1618
52138,1,0.8573
52139,1,0.5178
52140,1,0.8951
52141,0,0.3039
52142,0,0.1826
52143,1,0.6814
52144,0,0.267
52145,1,0.7226
52146,0,0.3118
52147,1,0.7894
52148,0,0.0247
52149,0,0.0178
52150,0,0.4422
52151,1,0.6596
52152,1,0.7822
52153,0,0.0292
52154,0,0.0487
52155,0,0.0656
52156,0,0.009
52157,0,0.1216
52158,0,0.2544
52159,0,0.2073
52160,0,0.1386
52161,0,0.0534
52162,1,0.6225
52163,0,0.1543
52164,1,0.5887
52165,1,0.7549
52166,0,0.0762
52167,0,0.0961
52168,0,0.4465
52169,0,0.2882
52170,0,0.2013
52171,0,0.1342
52172,0,0.4329
52173,0,0.408
52174,0,0.0528
52175,0,0.0969
52176,1,0.8726
52177,1,0.7871
52178,0,0.0068
52179,0,0.3807
52180,0,0.4446
52181,0,0.0787
52182,0,0.039
52183,0,0.3085
52184,0,0.0031
52185,0,0.4474
52186,0,0.0681
52187,0,0.2809
52188,0,0.3965
52189,0,0.4725
52190,1,0.8774
52191,0,0.0847
52192,0,0.1061
52193,0,0.125
52194,0,0.2238
52195,0,0.1853
52196,0,0.4613
52197,0,0.0674
52198,0,0.4029
52199,0,0.4167
52200,0,0.0286
52201,0,0.4447
52202,1,0.8102
52203,1,0.7723
52204,0,0.3134
52205,0,0.05
52206,1,0.6603
52207,0,0.0912
52208,0,0.0591
52209,1,0.682
52210,1,0.5441
52211,0,0.0529
52212,0,0.3793
52213,1,0.6573
52214,0,0.3348
52215,0,0.3575
52216,0,0.1896
52217,0,0.0577
52218,1,0.7705
52219,0,0.3261
52220,0,0.154
52221,1,0.7286
52222,0,0.4099
52223,1,0.6396
52224,0,0.0343
52225,1,0.5577
52226,1,0.8359
52227,0,0.2203
52228,0,0.0805
52229,1,0.5917
52230,0,0.0491
52231,0,0.2707
52232,0,0.1764
52233,0,0.1861
52234,0,0.0811
52235,1,0.6298
52236,1,0.9498
52237,1,0.6221
52238,0,0.0578
52239,0,0.151
52240,0,0.0343
52241,0,0.2043
52242,0,0.2689
52243,0,0.2941
52244,0,0.0076
52245,0,0.2601
52246,0,0.2273
52247,1,0.8099
52248,0,0.4048
52249,1,0.8339
52250,1,0.9185
52251,0,0.1107
52252,0,0.211
52253,0,0.0059
52254,0,0.0785
52255,0,0.0218
52256,0,0.0702
52257,0,0.4093
52258,0,0.2694
52259,0,0.3126
52260,0,0.4525
52261,0,0.2484
52262,0,0.3138
52263,1,0.9323
52264,0,0.034
52265,0,0.1728
52266,1,0.8465
52267,1,0.5922
52268,1,0.5036
52269,0,0.1399
52270,1,0.595
52271,1,0.9205
52272,1,0.5953
52273,0,0.1082
52274,1,0.7933
52275,1,0.5512
52276,1,0.6784
52277,1,0.8589
52278,0,0.4105
52279,0,0.1745
52280,0,0.2176
52281,1,0.6528
52282,1,0.6233
52283,0,0.3586
52284,0,0.1309
52285,0,0.2552
52286,0,0.067
52287,0,0.0205
52288,0,0.01
52289,0,0.0562
52290,0,0.2632
52291,0,0.0189
52292,0,0.3777
52293,0,0.0627
52294,1,0.653
52295,0,0.1884
52296,1,0.5122
52297,0,0.1723
52298,0,0.1678
52299,1,0.765
52300,1,0.6565
52301,1,0.8773
52302,0,0.0613
52303,0,0.3103
52304,1,0.6762
52305,0,0.134
52306,0,0.3091
52307,1,0.8383
52308,0,0.1537
52309,0,0.0749
52310,0,0.0146
52311,1,0.6192
52312,1,0.7386
52313,0,0.0357
52314,0,0.0142
52315,1,0.8859
52316,0,0.0137
52317,0,0.4458
52318,0,0.4319
52319,0,0.382
52320,0,0.1058
52321,1,0.5915
52322,0,0.3438
52323,0,0.4257
52324,0,0.2344
52325,1,0.8502
52326,1,0.6067
52327,0,0.352
52328,1,0.778
52329,1,0.8955
52330,0,0.1542
52331,1,0.531
52332,0,0.1012
52333,1,0.8934
52334,0,0.2601
52335,0,0.0249
52336,1,0.9596
52337,0,0.2193
52338,1,0.7854
52339,0,0.0084
52340,1,0.5172
52341,0,0.2324
52342,0,0.1488
52343,1,0.8276
52344,0,0.3819
52345,0,0.1289
52346,1,0.5641
52347,0,0.1016
52348,1,0.754
52349,0,0.2651
52350,1,0.5927
52351,0,0.4955
52352,0,0.1054
52353,1,0.5015
52354,0,0.2281
52355,1,0.6187
52356,0,0.0416
52357,0,0.1078
52358,0,0.071
52359,0,0.4538
52360,1,0.6486
52361,0,0.1154
52362,0,0.1017
52363,1,0.5638
52364,0,0.3721
52365,0,0.0027
52366,0,0.1494
52367,0,0.3072
52368,1,0.9251
52369,0,0.3659
52370,1,0.5647
52371,0,0.0241
52372,1,0.6781
52373,1,0.9385
52374,0,0.4891
52375,1,0.8011
52376,1,0.8223
52377,0,0.1667
52378,0,0.0131
52379,1,0.7752
52380,0,0.0729
52381,1,0.8126
52382,0,0.1343
52383,0,0.0439
52384,0,0.0937
52385,0,0.3744
52386,0,0.0644
52387,0,0.2962
52388,0,0.0646
52389,0,0.0385
52390,0,0.3235
52391,0,0.4145
52392,0,0.1602
52393,0,0.0384
52394,1,0.5434
52395,1,0.7628
52396,0,0.0985
52397,0,0.0123
52398,1,0.6214
52399,1,0.8334
52400,0,0.364
52401,0,0.1778
52402,1,0.6054
52403,0,0.1468
52404,0,0.0382
52405,0,0.4211
52406,0,0.0107
52407,0,0.3291
52408,0,0.4909
52409,0,0.2869
52410,1,0.7889
52411,0,0.135
52412,1,0.8165
52413,0,0.3481
52414,1,0.8189
52415,1,0.5101
52416,1,0.861
52417,0,0.0825
52418,1,0.5648
52419,1,0.9403
52420,1,0.9246
52421,1,0.7116
52422,0,0.0799
52423,0,0.092
52424,1,0.7438
52425,0,0.165
52426,0,0.0171
52427,0,0.4754
52428,1,0.6172
52429,1,0.6794
52430,1,0.6343
52431,0,0.3086
52432,1,0.8443
52433,1,0.8086
52434,1,0.7944
52435,1,0.5656
52436,0,0.0405
52437,0,0.4928
52438,1,0.6015
52439,0,0.0003
52440,0,0.424
52441,0,0.0571
52442,0,0.3509
52443,0,0.0378
52444,1,0.9308
52445,0,0.0366
52446,0,0.0034
52447,0,0.4221
52448,0,0.0022
52449,0,0.3313
52450,0,0.0704
52451,0,0.1572
52452,0,0.2759
52453,1,0.7261
52454,1,0.8658
52455,1,0.806
52456,0,0.1354
52457,0,0.2164
52458,0,0.2898
52459,1,0.7695
52460,1,0.9009
52461,0,0.4009
52462,1,0.6036
52463,0,0.3453
52464,0,0.019
52465,1,0.5932
52466,0,0.2343
52467,1,0.5931
52468,0,0.2388
52469,1,0.5013
52470,1,0.6452
52471,0,0.4402
52472,1,0.5648
52473,0,0.0009
52474,1,0.7837
52475,0,0.3197
52476,1,0.6155
52477,0,0.3121
52478,1,0.7886
52479,0,0.4513
52480,1,0.9211
52481,0,0.0227
52482,0,0.0402
52483,1,0.6259
52484,0,0.0259
52485,0,0.075
52486,1,0.8418
52487,1,0.6151
52488,1,0.7001
52489,0,0.4502
52490,0,0.3101
52491,0,0.2221
52492,0,0.4625
52493,1,0.5909
52494,1,0.529
52495,1,0.813
52496,0,0.1196
52497,0,0.0895
52498,0,0.3491
52499,1,0.7919
52500,0,0.4712
52501,0,0.4257
52502,0,0.0761
52503,1,0.6814
52504,0,0.0703
52505,0,0.1067
52506,1,0.8331
52507,0,0.1759
52508,0,0.3618
52509,0,0.1923
52510,0,0.1228
52511,0,0.3988
52512,0,0.0273
52513,0,0.0244
52514,1,0.8971
52515,1,0.9336
52516,1,0.7447
52517,1,0.9084
52518,1,0.5954
52519,0,0.2187
52520,0,0.0607
52521,0,0.0311
52522,0,0.1141
52523,0,0.1913
52524,0,0.1618
52525,0,0.0092
52526,0,0.3729
52527,1,0.9172
52528,0,0.1742
52529,0,0.0003
52530,1,0.7767
52531,0,0.2227
52532,0,0.3733
52533,1,0.501
52534,1,0.7547
52535,1,0.5311
52536,0,0.3216
52537,0,0.203
52538,0,0.3046
52539,0,0.2325
52540,0,0.0589
52541,0,0.0154
52542,0,0.2297
52543,0,0.1051
52544,1,0.8724
52545,0,0.0708
52546,0,0.1835
52547,1,0.6119
52548,0,0.2916
52549,1,0.7727
52550,0,0.2598
52551,0,0.065
52552,0,0.3134
52553,0,0.2164
52554,0,0.0875
52555,1,0.5974
52556,1,0.7202
52557,0,0.048
52558,0,0.4398
52559,0,0.277
52560,1,0.7627
52561,0,0.4508
52562,1,0.7361
52563,0,0.1951
52564,0,0.433
52565,1,0.85
52566,0,0.0298
52567,0,0.3092
52568,1,0.8433
52569,1,0.6658
52570,0,0.0479
52571,0,0.367
52572,1,0.8031
52573,0,0.2161
52574,0,0.2309
52575,0,0.3839
52576,1,0.9513
52577,0,0.1836
52578,0,0.0235
52579,0,0.0885
52580,1,0.6233
52581,0,0.204
52582,0,0.3152
52583,1,0.6836
52584,0,0.0501
52585,0,0.1058
52586,1,0.5575
52587,0,0.123
52588,0,0.0742
52589,0,0.1159
52590,0,0.0862
52591,1,0.836
52592,1,0.829
52593,0,0.2021
52594,0,0.1068
52595,1,0.7433
52596,0,0.1568
52597,1,0.7056
52598,1,0.6188
52599,1,0.5914
52600,0,0.3277
52601,0,0.2918
52602,1,0.7982
52603,0,0.3521
52604,1,0.6979
52605,1,0.6134
52606,0,0.1164
52607,0,0.1881
52608,0,0.0573
52609,0,0.1028
52610,0,0.4322
52611,0,0.3981
52612,0,0.0326
52613,0,0.0997
52614,0,0.3258
52615,0,0.0391
52616,1,0.9342
52617,0,0.0051
52618,1,0.9088
52619,0,0.1279
52620,0,0.0793
52621,0,0.261
52622,1,0.7396
52623,0,0.1339
52624,0,0.1358
52625,0,0.4937
52626,1,0.7854
52627,0,0.0992
52628,1,0.6372
52629,1,0.8055
52630,0,0.0789
52631,0,0.2762
52632,1,0.6882
52633,1,0.8166
52634,0,0.0218
52635,0,0.2532
52636,0,0.061
52637,0,0.1556
52638,0,0.2276
52639,0,0.2266
52640,1,0.926
52641,1,0.8483
52642,0,0.2256
52643,0,0.0659
52644,0,0.0199
52645,0,0.1186
52646,0,0.3848
52647,0,0.0434
52648,0,0.0926
52649,0,0.1992
52650,1,0.7165
52651,0,0.044
52652,1,0.7934
52653,0,0.0741
52654,1,0.8986
52655,1,0.5972
52656,0,0.0912
52657,1,0.8267
52658,0,0.2792
52659,1,0.9181
52660,1,0.6164
52661,1,0.5937
52662,0,0.0063
52663,0,0.3695
52664,0,0.1511
52665,1,0.6182
52666,0,0.443
52667,0,0.1851
52668,0,0.0047
52669,0,0.3713
52670,0,0.1384
52671,1,0.6477
52672,0,0.1356
52673,0,0.0159
52674,0,0.1097
52675,1,0.719
52676,0,0.0924
52677,0,0.2934
52678,0,0.2238
52679,1,0.9168
52680,0,0.1468
52681,0,0.1168
52682,0,0.1418
52683,0,0.1178
52684,0,0.3448
52685,0,0.3845
52686,0,0.278
52687,0,0.2217
52688,1,0.7914
52689,0,0.0518
52690,1,0.7477
52691,1,0.6977
52692,1,0.6933
52693,0,0.3017
52694,0,0.2163
52695,0,0.0149
52696,1,0.769
52697,0,0.4444
52698,1,0.943
52699,0,0.2639
52700,1,0.8091
52701,0,0.4879
52702,0,0.0993
52703,0,0.0711
52704,1,0.736
52705,1,0.7319
52706,0,0.1915
52707,0,0.0639
52708,0,0.2107
52709,1,0.8023
52710,1,0.6623
52711,0,0.0213
52712,0,0.174
52713,0,0.2332
52714,0,0.2333
52715,1,0.8184
52716,0,0.0194
52717,0,0.1118
52718,0,0.0291
52719,0,0.2887
52720,1,0.5617
52721,1,0.6524
52722,1,0.6368
52723,0,0.4952
52724,1,0.7936
52725,0,0.3352
52726,0,0.3196
52727,0,0.0422
52728,1,0.8747
52729,0,0.0642
52730,1,0.8621
52731,0,0.0724
52732,0,0.0418
52733,0,0.1036
52734,0,0.2583
52735,0,0.397
52736,1,0.502
52737,0,0.396
52738,1,0.8266
52739,1,0.6686
52740,0,0.1066
52741,0,0.0076
52742,0,0.0304
52743,0,0.0547
52744,1,0.7442
52745,0,0.1555
52746,0,0.2962
52747,1,0.5115
52748,1,0.738
52749,0,0.0301
52750,0,0.2099
52751,0,0.2771
52752,1,0.7549
52753,0,0.4787
52754,1,0.7158
52755,1,0.8411
52756,0,0.0274
52757,0,0.0272
52758,1,0.8801
52759,0,0.1272
52760,0,0.1714
52761,0,0.0584
52762,0,0.0046
52763,0,0.3861
52764,0,0.1583
52765,1,0.8266
52766,1,0.9198
52767,0,0.2938
52768,0,0.4243
52769,0,0.1944
52770,1,0.7106
52771,0,0.0752
52772,0,0.3782
52773,0,0.2204
52774,1,0.9555
52775,0,0.1777
52776,0,0.1918
52777,0,0.081
52778,1,0.649
52779,0,0.178
52780,1,0.7478
52781,0,0.4454
52782,0,0.4022
52783,0,0.0309
52784,1,0.5883
52785,0,0.3079
52786,1,0.8243
52787,0,0.0159
52788,0,0.0547
52789,1,0.7811
52790,0,0.4059
52791,1,0.897
52792,1,0.7343
52793,0,0.0858
52794,1,0.8467
52795,0,0.2819
52796,0,0.2248
52797,1,0.6675
52798,0,0.0432
52799,0,0.0704
52800,0,0.3499
52801,1,0.7767
52802,0,0.1687
52803,0,0.103
52804,0,0.3399
52805,0,0.0018
52806,1,0.7865
52807,0,0.2381
52808,0,0.0104
52809,0,0.1733
52810,0,0.0199
52811,0,0.3081
52812,0,0.0112
52813,1,0.8894
52814,0,0.0196
52815,0,1e-04
52816,0,0.0494
52817,0,0.3645
52818,0,0.1428
52819,0,0.0743
52820,1,0.5797
52821,1,0.925
52822,1,0.831
52823,0,0.0054
52824,0,0.2325
52825,0,0.0284
52826,0,0.4013
52827,1,0.6001
52828,0,0.2024
52829,0,0.2846
52830,0,0.4295
52831,0,0.0601
52832,1,0.7291
52833,1,0.7699
52834,1,0.7525
52835,0,0.0009
52836,1,0.8102
52837,1,0.8704
52838,1,0.8682
52839,1,0.7632
52840,0,0.1153
52841,0,0.0244
52842,1,0.7076
52843,0,0.4167
52844,1,0.6839
52845,1,0.917
52846,0,0.0488
52847,0,0.272
52848,0,0.3575
52849,0,0.165
52850,1,0.8173
52851,0,0.2537
52852,0,0.106
52853,1,0.7056
52854,1,0.7077
52855,0,0.1913
52856,0,0.055
52857,0,0.0916
52858,0,0.1692
52859,0,0.3775
52860,1,0.8168
52861,1,0.533
52862,0,0.1552
52863,0,0.0108
52864,0,0.1727
52865,1,0.6529
52866,0,0.175
52867,1,0.7746
52868,0,0.1576
52869,1,0.6367
52870,0,0.1801
52871,0,0.482
52872,1,0.5998
52873,1,0.658
52874,1,0.8881
52875,0,0.0167
52876,1,0.6244
52877,1,0.6171
52878,0,0.1853
52879,0,0.2452
52880,0,0.024
52881,0,0.0902
52882,0,0.0614
52883,0,0.161
52884,0,0.0481
52885,1,0.8904
52886,0,0.0267
52887,0,0.0879
52888,1,0.5235
52889,0,0.0459
52890,0,0.1204
52891,0,0.2526
52892,1,0.6883
52893,1,0.7346
52894,1,0.7493
52895,1,0.642
52896,0,0.2717
52897,1,0.8443
52898,1,0.5657
52899,0,0.0771
52900,0,0.1394
52901,1,0.5806
52902,0,0.0402
52903,0,0.0182
52904,1,0.5465
52905,1,0.5329
52906,0,0.4771
52907,1,0.5455
52908,0,0.1472
52909,1,0.9813
52910,0,0.1654
52911,0,0.197
52912,0,0.1128
52913,0,0.2162
52914,1,0.8346
52915,0,0.0763
52916,0,0.1024
52917,0,0.0447
52918,0,0.4505
52919,0,0.1519
52920,0,0.0035
52921,0,0.0169
52922,1,0.5776
52923,0,0.1305
52924,0,0.2063
52925,0,0.2044
52926,0,0.2318
52927,0,0.2261
52928,1,0.6605
52929,0,0.4475
52930,1,0.8541
52931,0,0.0912
52932,0,0.1028
52933,1,0.7155
52934,1,0.5545
52935,0,0.0248
52936,1,0.7127
52937,0,0.1852
52938,1,0.5399
52939,0,0.4461
52940,0,0.0694
52941,0,0.3055
52942,1,0.8514
52943,0,0.052
52944,0,0.1455
52945,0,0.0597
52946,0,0.0738
52947,0,0.0335
52948,0,0.0366
52949,1,0.8809
52950,1,0.5676
52951,0,0.0014
52952,0,0.04
52953,0,0.0538
52954,1,0.8414
52955,0,0.018
52956,0,0.2989
52957,1,0.7691
52958,0,0.3111
52959,0,0.0682
52960,0,0.129
52961,0,0.0089
52962,1,0.8131
52963,0,0.0279
52964,0,0.061
52965,0,0.2826
52966,0,0.4834
52967,0,0.3105
52968,1,0.6333
52969,0,0.3515
52970,1,0.633
52971,1,0.5812
52972,0,0.1243
52973,0,0.4368
52974,0,0.2666
52975,1,0.87
52976,0,0.2956
52977,0,0.2027
52978,0,0.0633
52979,0,0.0698
52980,1,0.8019
52981,1,0.7316
52982,1,0.8471
52983,0,0.3459
52984,0,0.0072
52985,1,0.8406
52986,0,0.0656
52987,0,0.1709
52988,1,0.8247
52989,0,0.0242
52990,1,0.7459
52991,0,0.3187
52992,0,0.2446
52993,0,0.0403
52994,0,0.2195
52995,0,0.1621
52996,1,0.9324
52997,1,0.5671
52998,0,0.0179
52999,0,0.4277
53000,1,0.5176
53001,0,0.4022
53002,1,0.8734
53003,0,0.2188
53004,1,0.738
53005,0,0.0711
53006,0,0.0476
53007,0,0.2817
53008,1,0.8008
53009,0,0.2876
53010,1,0.7997
53011,1,0.555
53012,0,0.0436
53013,0,0.1656
53014,0,0.2514
53015,0,0.1517
53016,0,0.0143
53017,1,0.8617
53018,1,0.5265
53019,0,0.2331
53020,1,0.5333
53021,0,0.0439
53022,0,0.0647
53023,1,0.8915
53024,1,0.5105
53025,0,0.1202
53026,1,0.7078
53027,0,0.2671
53028,1,0.8313
53029,0,0.195
53030,0,0.499
53031,0,0.3093
53032,1,0.8788
53033,0,0.1272
53034,0,0.1101
53035,0,0.0005
53036,0,0.0026
53037,0,0.0015
53038,0,0.4779
53039,0,0.067
53040,0,0.1095
53041,0,0.2933
53042,0,0.2622
53043,0,0.196
53044,1,0.9402
53045,0,0.0214
53046,0,0.0979
53047,1,0.7865
53048,0,0.1138
53049,0,0.0761
53050,1,0.7349
53051,0,0.381
53052,1,0.5917
53053,0,0.3254
53054,1,0.7681
53055,0,0.0417
53056,0,0.0195
53057,0,0.241
53058,0,0.1874
53059,0,0.2435
53060,1,0.5404
53061,0,0.2192
53062,1,0.8923
53063,0,0.3076
53064,1,0.935
53065,0,0.0913
53066,0,0.2251
53067,0,0.2446
53068,1,0.63
53069,0,0.1489
53070,1,0.7452
53071,0,0.3389
53072,1,0.8799
53073,0,0.124
53074,0,0.0939
53075,1,0.5722
53076,1,0.823
53077,0,0.1239
53078,0,0.026
53079,0,0.225
53080,0,0.0793
53081,1,0.7921
53082,0,0.3981
53083,0,0.2504
53084,1,0.7481
53085,1,0.7565
53086,1,0.8573
53087,0,0.4339
53088,1,0.5661
53089,0,0.0268
53090,1,0.7401
53091,0,0.269
53092,0,0.1414
53093,0,0.0546
53094,1,0.8377
53095,1,0.8006
53096,0,0.2131
53097,0,0.4849
53098,0,0.3188
53099,0,0.3726
53100,0,0.0553
53101,0,0.286
53102,0,0.3719
53103,0,0.0071
53104,1,0.7682
53105,0,0.0194
53106,0,0.4593
53107,1,0.7854
53108,0,0.1931
53109,1,0.8193
53110,0,0.0016
53111,0,0.0464
53112,0,0.0844
53113,1,0.7363
53114,1,0.8368
53115,0,0.1233
53116,1,0.9057
53117,0,0.2147
53118,0,0.0568
53119,0,0.2295
53120,0,0.1522
53121,1,0.6944
53122,0,0.4289
53123,0,0.2337
53124,0,0.1399
53125,0,0.0009
53126,0,0.493
53127,1,0.7634
53128,0,0.2887
53129,0,0.2205
53130,0,0.0489
53131,1,0.7173
53132,0,0.043
53133,1,0.8094
53134,0,0.0658
53135,0,0.3902
53136,0,0.0853
53137,0,0.1915
53138,1,0.7808
53139,0,0.0931
53140,0,0.0944
53141,1,0.7389
53142,0,0.3411
53143,0,0.0141
53144,1,0.7131
53145,0,0.347
53146,0,0.4483
53147,0,0.4859
53148,1,0.5969
53149,0,0.4111
53150,0,0.2599
53151,0,0.1751
53152,1,0.8697
53153,1,0.759
53154,0,0.0257
53155,0,0.2364
53156,0,0.007
53157,0,0.0716
53158,1,0.5006
53159,0,0.0064
53160,0,0.1738
53161,0,0.049
53162,0,0.4199
53163,0,0.4474
53164,1,0.7039
53165,1,0.8311
53166,0,0.1124
53167,1,0.6349
53168,1,0.7978
53169,1,0.8485
53170,0,0.499
53171,0,0.1544
53172,0,0.304
53173,1,0.5392
53174,1,0.5093
53175,0,0.0914
53176,1,0.5582
53177,1,0.5927
53178,1,0.5534
53179,0,0.0065
53180,1,0.9092
53181,1,0.7872
53182,0,0.0583
53183,0,0.3286
53184,0,0.0263
53185,1,0.6044
53186,0,0.4869
53187,1,0.8544
53188,0,0.2265
53189,0,0.0134
53190,0,0.1978
53191,0,0.4598
53192,1,0.8179
53193,0,0.3532
53194,0,0.0259
53195,1,0.9062
53196,0,0.219
53197,0,0.0416
53198,1,0.7924
53199,0,0.1523
53200,1,0.5915
53201,0,0.4107
53202,0,0.0803
53203,0,0.0482
53204,0,0.1996
53205,1,0.6433
53206,0,0.323
53207,0,0.3097
53208,0,0.015
53209,0,0.0682
53210,1,0.8006
53211,0,0.312
53212,0,0.0656
53213,1,0.9369
53214,0,0.4473
53215,0,0.2458
53216,1,0.9163
53217,0,0.0347
53218,0,0.0181
53219,0,0.1939
53220,0,0.0758
53221,0,0.1809
53222,0,0.0125
53223,0,0.1863
53224,1,0.5216
53225,1,0.613
53226,0,0.1727
53227,1,0.6468
53228,1,0.5043
53229,0,0.1084
53230,0,0.3968
53231,1,0.6707
53232,0,0.1725
53233,0,0.1374
53234,0,0.0084
53235,0,0.0947
53236,0,0.1526
53237,0,0.096
53238,0,0.3526
53239,0,0.2256
53240,1,0.6121
53241,0,0.2212
53242,1,0.7387
53243,0,0.0371
53244,0,0.1782
53245,0,0.4269
53246,0,0.0498
53247,0,0.033
53248,0,0.3379
53249,1,0.6868
53250,0,0.2475
53251,1,0.8347
53252,0,0.0125
53253,0,0.4287
53254,1,0.6007
53255,1,0.8185
53256,0,0.1894
53257,0,0.0261
53258,0,0.4698
53259,0,0.084
53260,1,0.7495
53261,0,0.0209
53262,0,0.1773
53263,0,0.236
53264,1,0.9162
53265,0,0.4956
